Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location,Community Areas
6c1adb3de9ca6474182fd0b10bf12a0ead5cb6fd,e6789e2f0a663a12a18cfcd8dddca3d19d8ac8c43cc8acabd9709d841cd522152f8f352f7b30be23dcc662349b8109d98c7e45c1490c8286f439dbacbcc3de15,12/10/2013 11:15:00 AM,12/10/2013 11:15:00 AM,,0,,,,,42.05,8.41,0.00,0.00,50.46,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
584fecdfd7b6d952e2d041bff6a4f705920b8a3d,9d2bc650f24375604a82a15892dfbbea47dce34e8c323631fcb5234ca762b8f2e46e0fe57b6ec34f2c2f288b1bcfcdcb426649628783e44d057240644046744c,03/01/2013 10:45:00 PM,03/01/2013 10:45:00 PM,600,0,,,,,8.45,1.69,0.00,0.00,10.14,Cash,Chicago Elite Cab Corp.,,,,,,,
ff365e828f83e80ef82aac92d2a7be1747f7de87,246739f49b363881283b6c4c766da9a82cd51a60a7bbb369af20ba2e450f6d0164513ffc7aa669b8734b39d3a01d3b9e4c4117961eecb86ad740ffe9918014de,07/18/2014 08:15:00 PM,07/18/2014 08:30:00 PM,540,1.1,17031081700,17031081202,8,8,6.65,0.00,0.00,1.00,7.65,Cash,,41.89204214,-87.63186395,POINT (-87.6318639497 41.8920421365),41.90278805,-87.62614559,POINT (-87.6261455896 41.9027880476),37
25a5495a3263c8b2bc8ef0599a8561d3476c2e20,165b546942f92504b1aecad27066d8a98d87cfd4e89337f0334ac6169a53df33135b83df29f48133f349d02a78a827aa7820aec1ffe68abcd96e5f63ff066cac,03/18/2013 11:30:00 AM,03/18/2013 11:30:00 AM,,0,,,,,16.85,3.37,0.00,0.00,20.22,Credit Card,Chicago Elite Cab Corp.,,,,,,,
ff81fe584c627caa2541a2cfb74fe4b6cebace67,42ca78689b10fede6f807e85b7dab63d0920ccf01d7695c486a2a1b192551f40120f696b1fba1d0ba5f750a09bddebda35f192d92aa59a9474120ad47ee845cd,12/09/2016 06:30:00 PM,12/09/2016 06:45:00 PM,1320,2.3,17031281900,17031080100,28,8,12.50,3.00,0.00,0.00,16.00,Credit Card,,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.90752008,-87.6266589,POINT (-87.6266589003 41.9075200747),29
fe3136a61ade8ef81441801bde0b9acb30537118,ba5412a204ac0bee645a854a7eb69abd3df912fbaa9857de6d297f9f153444fca1bb4f3a0c6bcb8235708bd4c9a8d31d698651520190a6941aab495b9ac5f64c,05/21/2016 11:45:00 AM,05/21/2016 12:00:00 PM,360,0.6,,,,,5.50,3.00,0.00,0.00,9.00,Credit Card,,,,,,,,
0fd6a6a0932e575c810c243df2a3a5944def21f8,caca9fb323322140e62d842126d1ae5eae9d59d89c0a7f7e1def796effecc2afeae10a0b7601805e946387f7c9705e56b9bfa05975e4f0ee1704acc0d0b895a6,02/25/2013 07:30:00 PM,02/25/2013 08:00:00 PM,1380,3.4,,,,,14.25,0.00,0.00,0.00,14.25,Cash,,,,,,,,
03aae5291479c10050d47c122f89219eda6edca7,d41ab2be597b82c3e6b0b0ecccf98883a84db0d9aed4f608871f0a2f09afc8af1cc61f2e1963dd196acc8721bb0db15343542f2364a52f6f4a7066c6f97af225,03/04/2015 09:15:00 AM,03/04/2015 09:45:00 AM,2040,19.2,,,,,41.45,5.00,0.00,0.00,46.45,Credit Card,,,,,,,,
c5a4cfc0f12da87942e92bfbc4995d0e2a204fb9,d5c07ff3802aceed5373a10ec72eef292113d324257906f4d51eb193f83e56f6d53faf6285a88a7e224b1807fc1e65bbc3795fe0dc2037c18694579d0c88d119,07/16/2017 10:30:00 PM,07/16/2017 10:45:00 PM,900,0,,,76,11,21.50,6.35,0.00,4.00,31.85,Credit Card,Taxi Affiliation Services,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.97882953,-87.7711667,POINT (-87.771166703 41.9788295262),75
96c34c2e257e106a756a10f46a4de27c5a691d99,cf278f6c67e799170264672cf78527e136318d96aefd5ffab162492680b651feb5f54fd4e7a4bd924fc2022c08393d8e505a3aa7a2aff639969976a2a3493b92,05/08/2017 10:00:00 PM,05/08/2017 10:15:00 PM,240,0.9,,,,,5.50,0.00,0.00,0.00,5.50,Cash,,,,,,,,
46999b005521c72c2f52afe2e31fce416201f233,381b18e55254dd5635fefcf1b2a7956671bd47be71a38e943c2510dd514d0bbebdd76a9003bef6ae1e7f150cf611bb0793951bb9b3fa0d23215b0d5e87389845,06/10/2017 01:30:00 AM,06/10/2017 01:30:00 AM,540,3.2,17031241400,17031081600,24,8,11.00,0.00,0.00,1.00,12.50,Credit Card,,41.90602597,-87.67531162,POINT (-87.6753116216 41.906025969),41.89207264,-87.62887416,POINT (-87.6288741572 41.8920726347),25
22690468445815e5cb37d3ebeb8e36beaf4419b4,b5911695c4c37d70e6fcf7279b605bba3cc4d7cb333709b45ec41d4048137725633ebd4465684147da8ca42ffce44f80d7e9f2b893f71b07b4027be960fdce5c,05/18/2016 07:30:00 PM,05/18/2016 08:00:00 PM,1800,7.8,,,,,25.00,0.00,0.00,0.00,25.00,Cash,,,,,,,,
672e449d40f09dfaacd28aeae4ddbc7f9a5c9320,91d35a6982a6a0287931022e745957a1d3284b0ed36b91771f28a31902b4537c1c8b4ab9babbbc4938a1af7a1dff1e4138d8b9c6db894da0889dc4c4e794b7d9,05/10/2013 09:45:00 PM,05/10/2013 10:00:00 PM,960,3.2,,,,,11.65,0.00,0.00,2.00,13.65,Cash,,,,,,,,
f5542174d29de75ad9e63589e4f2c26385a735aa,5f3629a4c106c6dd56ee429207ff96b8eedbddaca8ecdfee1bd4a849b9e4e325af0e6c80c340fa7769d0e82526ac624ba18120f346497bca74d53adea22a7e93,01/26/2016 07:45:00 AM,01/26/2016 07:45:00 AM,0,0,,,,,29.00,5.80,0.00,0.00,34.80,Credit Card,,,,,,,,
78fbda54c95cbac903c4739145fe6dd1c0b7c916,2af912c4c88894d766911dd8670e4d686cfdc00bb00d88c672838a7f1aee5c02bed1bae0b920009162c60599e09352f6a71cf9228046538d4bd612a6a1b9b33a,04/21/2014 06:00:00 PM,04/21/2014 06:00:00 PM,0,0,,,,,11.45,2.29,0.00,0.00,13.74,No Charge,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
34f2df8523cc13649341e332867c28f96bee8ada,a81c9d35e36a74e51b5cff3a4c26189fd7033a776d27d1935aa40b27fc39de39e9a5c5a1f75bb7708456eae9e54d76dcf0b1ba845137356408564ec6979b6bfc,07/25/2017 12:30:00 PM,07/25/2017 12:45:00 PM,804,1.72,17031081300,17031839100,8,32,9.25,2.00,0.00,1.00,12.75,Credit Card,,41.89833179,-87.62076287,POINT (-87.6207628651 41.8983317935),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),37
fbe9ab729f10d1ada38575329fe8908beff3b2be,83582511fd4d618320ad10a614b3316e72a786c0c07e1d7ee1c440fdbe865533c181f24cee390e41d8767b168b2958d5c29a04e90f35e85901d788b566eeb9d5,08/18/2013 09:15:00 AM,08/18/2013 09:30:00 AM,240,1.3,,,32,8,5.85,0.00,0.00,0.00,5.85,Cash,,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),38
76bd94c98cf26e78c82cbe3c9f150d174223bfd8,1cf5891f01df8d146b02fa087641fc8b6182f27cd5973508902b26847467c89343af6b852fbabd43d47d9551da5265a0dc188313e74f0edd7ec66a7db9de1750,07/28/2016 12:00:00 AM,07/28/2016 12:00:00 AM,0,0,,,,,6.75,1.25,0.00,0.00,8.00,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
879ee1eb10bfed5ace384fe9dcd8a2db01d312e7,395dcd217a01d0788b58f486bcda2bc7e4c117a7d361ae6bdca683510a6d61aab08964848d54579eb6f67db5ff4069b5f6fbad768c020b56aa217387f5daebbd,07/10/2017 01:45:00 PM,07/10/2017 02:00:00 PM,420,0.8,17031081500,17031081201,8,8,6.25,3.00,0.00,0.00,9.75,Credit Card,,41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809),41.89915561,-87.62621053,POINT (-87.6262105324 41.8991556134),37
d2c8f8f0694dbd2f5db1ea55b9417afd6b4500d1,4a8861a835a9dbd2b8b56baf50d2e7d1dde4be4b8eccd919e658f28f3ce1e72ee47a9c505e2f4e2477db62281e5ed2333f57ddeb984f6bfc23330dcfe64b41e1,07/15/2017 10:00:00 PM,07/15/2017 10:15:00 PM,480,0,,,28,24,7.25,0.00,0.00,0.00,7.25,Cash,Northwest Management LLC,41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383),41.90120699,-87.67635599,POINT (-87.6763559892 41.9012069941),29
2daf22abf5ffc238519d64ca80d57b4a601e5a4a,f0480b5f57d3ad70fa66df5bafbadbb96b003471ae91ce0da67086b3187e68400e46f180f27987f86a7306da4105090e00155c2e43d88b8f0425c72572f370aa,10/17/2013 11:30:00 PM,10/17/2013 11:45:00 PM,480,2.2,,,,,8.25,0.00,0.00,0.00,8.25,Cash,,,,,,,,
1950512d956742fb797a50c8a51958931834bde0,67cbad0de729d814d848a331b1e37cb8df3a5537fc7d879eb2d2ea32d4295d5fc56bb273eaaba13f85d1cfcff73b295c598e03af1c54660ec0f0db8e8bd69759,06/16/2017 07:00:00 AM,06/16/2017 07:00:00 AM,600,1.9,17031081201,17031281900,8,28,9.00,0.00,0.00,0.00,9.00,Cash,,41.89915561,-87.62621053,POINT (-87.6262105324 41.8991556134),41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),37
11326e8e2205b11179b62a7db9d9dd4ea6757ae8,d46f1838adaa90a600adb08cd4dccefc43096e23448d7b77fec06377c38badf324b914d19dad3ff7f9060b140d88a0fb827f267468437e05eec86e018ea280d7,06/04/2013 07:15:00 PM,06/04/2013 07:15:00 PM,0,0,,,,,25.15,0.00,0.00,0.00,25.15,Credit Card,Taxi Affiliation Services,,,,,,,
251d68a42999684641b8813e7fc0560d0322a7e0,9f83e89b2ea5881d686f05c0fcd5ffc20ab85a6e6e83c55dad199c279343c934c37ff0779d6f71ae6a9ddbe0da0b9efac17f57c62529102e45a7217994630daa,12/11/2013 08:30:00 PM,12/11/2013 08:45:00 PM,900,0,,,,,10.85,2.17,0.00,0.00,13.02,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
efb218517d44c945eadde937f986da6bb240c7ec,88587b1b3f46c6a3526bc22b80ea29f70a9c16a91974669ab2bd71565e0904a81e50fdb8f6edbedb657b2f89ca79a19621a072094ef50a9eed154a8028824af0,08/22/2013 03:15:00 PM,08/22/2013 03:15:00 PM,,0,,,,,31.45,6.29,0.00,0.00,37.74,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
984b317bbaf3778fcfa23b6a7b8a5f5ccba07e1c,6dbac74c2838addb28d0bf34cf126cf1624cc61180bfb2f89753e3502a23830135b61ebb9ce5902c21cc58a8587ca4f9a369cba30ca46a136813508f1e3cc4c7,07/12/2017 11:15:00 AM,07/12/2017 11:15:00 AM,0,31.2,,17031980100,,56,73.50,16.30,0.00,8.00,98.30,Credit Card,,,,,41.78599852,-87.75093429,POINT (-87.7509342894 41.785998518),
373812ee688cd3baf2f8f768a343e4a4b2340f8d,6a67a7694bb3bf0ffdc8dc51b89b95f1225d9c31946b93c0228f333eef5f5df9b3884489ba55d5e7dfc2abc1dccc0f79d857ef0530082b843efe68807ac4d577,08/30/2014 09:45:00 PM,08/30/2014 10:00:00 PM,660,2.8,,,,,8.45,0.00,0.00,0.25,8.70,Cash,,,,,,,,
634e32697bfe6761c6b1a04a1549f4c1ada6213a,411767ddfe72ac709e1442e69fb39ae68c97382b53bbdb21c1119751c427be211b0b1ee92d233b95b709ddde86934919ddce870afe1bfaaea9d9614a53e27d36,10/23/2015 07:30:00 PM,10/23/2015 07:30:00 PM,480,1,,,,,6.25,0.00,0.00,1.50,7.75,Cash,,,,,,,,
5fffad01c858792ad859e329940f45d9a33b34d9,8b1a88e5a09cfd55ca72d267f00f56fa50a42aa322bdfe4c7d1987472194b28fc5e15d53fe0706df3088ee2b3d7d5bb71396c1cde9a99a832a543675ed76dc95,08/24/2014 04:30:00 PM,08/24/2014 04:30:00 PM,0,0,,,,,9.55,1.50,0.00,0.00,11.05,Credit Card,T.A.S. - Payment Only,,,,,,,
ffacf1f3d6a50e624aef74a29afa9207bf4c6a2f,3f57eddca4d626a05c7255c32e4e6134f17d7f331073b173675438e3a1f640e107e367f52c5702d2c45e1ac323d7fa47553673637213cb1f84bcc7dc1d098501,05/06/2015 09:00:00 AM,05/06/2015 09:15:00 AM,420,1.7,17031071500,17031081201,7,8,6.85,2.00,0.00,1.00,9.85,Credit Card,Taxi Affiliation Services,41.91461629,-87.63171737,POINT (-87.6317173661 41.9146162864),41.89915561,-87.62621053,POINT (-87.6262105324 41.8991556134),68
2ecf63c054a2166dce0ef42603fe68d1a29f84b2,d6d5194c8f712167fb1c63ef4409ce18414e022c65b7e6201f08da0f077f9ccd93136497dbda4f3c03109e59dfd78b3eea2db3e015d42fad91694896cd30e7a9,06/15/2016 10:00:00 PM,06/15/2016 10:15:00 PM,1260,12.6,,,,,32.75,4.00,0.00,5.00,42.25,Credit Card,,,,,,,,
28348f08291fd9be3cd9ed272f74d5301bb96ef3,588626c81a5db9947eca3489b6080dd0b2894283f614b8447e04617b4574488d5cb29ed32e57b70c913594426bf286b00856d84d242796c93d8e5f2c8cd71f9d,08/04/2016 01:00:00 PM,08/04/2016 01:00:00 PM,0,0,,,,,9.25,1.75,0.00,0.00,11.00,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
16ebfb4b290fe494170158c70bcd20ebe96dfe76,db757f6c1157d9f81e266396132cd641837c189b803c52df09f005d4aaa36fa8f3c786b71c307bad992636122a7c61873571d96ff24468fd19e4f40d00a3da15,06/12/2017 05:45:00 PM,06/12/2017 06:00:00 PM,960,2.6,17031081403,17031833000,8,28,11.00,2.20,0.00,0.00,13.20,Credit Card,Choice Taxi Association,41.89092203,-87.61886836,POINT (-87.6188683546 41.8909220259),41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),37
7c3e1d1c93aa6c4be853c5f54739021361ec58e2,6cf92a358750dd211c7d4338426b4fb1ee6178ac7cf522e559db831cab4ef9fc6c1465a933b108a0893f370d71510616105fb7929f500fff4910e611ca999163,05/30/2014 02:45:00 PM,05/30/2014 03:00:00 PM,660,1.2,,,,,7.25,0.00,0.00,0.00,7.25,Cash,,,,,,,,
7fff0208dda2d2fbeb4415ec37ae7de59bdce50e,f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,08/29/2016 09:45:00 PM,08/29/2016 10:00:00 PM,420,2.7,,,,,9.50,0.00,0.00,0.00,9.50,Cash,,,,,,,,
64f5344da718495f119f93d9faf0ee99998720fc,ac631f0167353286bd820a3d29d38490cf7380d95b59d55a8e5136770c0faf611c90757ed6943a2c174e73d603d0bb20d33a4599166bf42e9e6c7c095349c956,04/13/2014 09:15:00 AM,04/13/2014 09:30:00 AM,720,3.5,,,,,10.85,0.00,0.00,0.00,10.85,Cash,,,,,,,,
73a88512a10d15218fc27d5276b87a485c60f349,0f5133924600770e36865de6554b51b7d4491365470684e89d67bb5b6e5b39917360ae85ff51fe8542990d4c88e1647b4d340d7e6f86a140cf99eec68beda5bc,01/09/2015 01:45:00 PM,01/09/2015 01:45:00 PM,0,0,,,,,6.75,2.03,0.00,0.00,8.78,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
6a5356f3bee404d88a59b03e313f186218246f01,588626c81a5db9947eca3489b6080dd0b2894283f614b8447e04617b4574488d5cb29ed32e57b70c913594426bf286b00856d84d242796c93d8e5f2c8cd71f9d,02/07/2016 01:15:00 PM,02/07/2016 01:15:00 PM,0,0,,,,,21.75,5.44,0.00,0.00,27.19,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
0b68b38829d2ea014ae9e0c7207ff1df3c2aa73c,75b1e3d296956296c7f72d794c74d90ee909a200ac515949160a24d998b1b788ea714fa42278bba2564140209c6e2a6976553562ddafb9dac4a43ceac349bdad,05/07/2014 10:30:00 PM,05/07/2014 10:45:00 PM,1020,0,,,,,12.05,2.60,0.00,1.00,15.65,Credit Card,Blue Ribbon Taxi Association Inc.,,,,,,,
ffc3a77f9081d5f7536766320b235ef027c8c9e8,a485350f36958a2783d154ee7562f7809254058189b91da914cb5eb980e0ca7dbd64ac085b00be5a5130e01813bfebe5f7ed871b63e071feed0f6de0e4b32558,07/24/2016 02:15:00 PM,07/24/2016 02:15:00 PM,0,0,,17031320100,,32,3.25,0.00,0.00,0.00,3.25,Cash,,,,,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),
1a3526cc780f0004161b97043489579c5df98863,5463947e6f3fb5f04d7bf087b37e1925a07f598a2896d99f9450a2b87698caf0e8dedc6b8306bc84bf5d7f7b4868ea7710ebf1fc45b71621c4303793dc3e0af5,04/26/2014 03:30:00 AM,04/26/2014 03:30:00 AM,0,0,,,,,10.05,3.02,0.00,0.00,13.07,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
183f5433fdc93c61a74a7f793b5d5081f0ea5b02,7f83e923d71df8812353e1ea8f491ca1cc70469fe9ed276cecb902cbba6575d2bf2f7dd18ed0759b2b64fd2bc978de12662fbb46997df8f6fb4f95cdf9b9a8f7,06/28/2016 04:45:00 PM,06/28/2016 04:45:00 PM,660,2,,,,,9.25,0.00,0.00,0.00,9.25,Cash,,,,,,,,
412bf92c8e87f880089828444c68b74e022529cb,66b1421cc24a625f3a376cc5c91cccc84ea8ef27a3d7fe3961a217f6e04310f639dc5c759169c717b89e5e244c5aebf7274905b674e4c12bc9835dda19122f47,02/02/2013 09:30:00 PM,02/02/2013 09:45:00 PM,420,1.2,,,,,6.25,0.00,0.00,2.00,8.25,Cash,,,,,,,,
88bbf0ff6e921fb4457d2a72635acf60c00c06d7,ada989bfa41f39fc358d1087f7f3b471349704629e3e61acb7c17bea728cec9609418133c71fa017942c0d6a4fce046d3743fe36b8d247e9969bb682d89acb39,03/15/2014 03:45:00 AM,03/15/2014 03:45:00 AM,0,0,,,,,32.85,0.00,0.00,0.00,32.85,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
60846d7e540338ee7180e70ff1e857bfba1679d9,372f8083a96d9948939ad4060d2a968230d66bb02eaa91d6bac36f4d8c90e23e0211c0cdf380e467bde7ece0d4b1725aa23b5e7dbb969defe0f76131d2e896f8,01/12/2013 01:00:00 AM,01/12/2013 01:15:00 AM,480,1.9,,,,,7.85,0.00,0.00,0.00,7.85,Cash,Northwest Management LLC,,,,,,,
1b2184fe70753f8c4fdfa2a23608057bedfa1197,8f46e1c3b98d33dc946bb70a33d138c1d4414f3723aceb0621f98292f2f2ffa3ac0d5f4949828c9b035a1c4dcfe8ac47fcfb8354d7d507fab23f8699594d293e,05/13/2016 11:45:00 PM,05/14/2016 12:00:00 AM,840,8.3,,,,,22.25,0.00,0.00,0.00,22.25,Cash,,,,,,,,
0123491ea681630e6e455393cd0c7d40000da53c,4c658dc5e7ea935f4c3bb9a3071f509efac3e99c93f6a6d2a7343b0f8b3ee32bf51c061b431a1ba5f470846eb8d4d2f0cb14ba1229007580b4b1275cf15efc16,12/04/2015 02:15:00 PM,12/04/2015 02:15:00 PM,0,0,,,,,39.85,7.97,0.00,0.00,47.82,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
3190360c1f4f1d068056065bd5b84df85cc83083,5748962e47634d75c79a5b924192b977e5bdb6829abc994a6e8f5f1c7467faa66eb60e93dc920c5a182f6da984d09cd8c28a44dfc745a3f48955d7e272716f3f,04/10/2014 06:45:00 PM,04/10/2014 06:45:00 PM,0,0,,,,,11.85,1.50,0.00,0.00,13.35,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
2fa4577201fc544b2b0845a225547f5ff8710e3d,e849bd6c8835368538c8d5c39d09996a752ac157a67975c735fa157a4731eaa4e776be7da84a7f9c7e45f0b96ece880084f5412968bb8434d1d5f50431325e63,09/22/2015 05:15:00 PM,09/22/2015 05:15:00 PM,0,0,,,,,36.45,7.29,0.00,0.00,43.74,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
47054c6719230e1a331a600741029af9160bc320,771de8ffd7efdaaf7f421d9fe90a13ffc6f7c5f2e2e0b3f51ec1d43b02f532ea241815c767fec66802ec9ef3dbc1124f7a3a786ea7a40796416f716c448705f4,12/23/2015 05:30:00 PM,12/23/2015 05:45:00 PM,420,0.76,17031080100,17031081201,8,8,6.05,0.00,0.00,0.00,6.05,Cash,,41.90752008,-87.6266589,POINT (-87.6266589003 41.9075200747),41.89915561,-87.62621053,POINT (-87.6262105324 41.8991556134),37
0d08fba1a7c6dd931c66c3a303c0f2e2335ab2c6,71fad516405e21c33445a210604a4b5edf2572fe37ddc1da1cd203c6001ba1477fd7811d3a5d8155069cb0e2d427d4818716d95f212b6bfbeb2f98d1a65d1308,08/06/2013 12:45:00 PM,08/06/2013 12:45:00 PM,480,0,,,,,6.25,1.75,0.00,0.00,8.00,Credit Card,Chicago Elite Cab Corp.,,,,,,,
0a6b4c4e2ba3abb662360acb6ab404a30c4475c8,5d611cf632e05d307c566edc006d0abc2c5b21d2d9a8b089b6dcefbd06142f1055c511d099b928175b7a4e4705f3007424e33c90312f429887714eec83ad0e24,10/16/2015 06:30:00 PM,10/16/2015 06:30:00 PM,0,0,,,,,7.65,1.53,0.00,0.00,9.18,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
82c73803cee3184b45cf7dece7867ffab1923783,c67bf4a279cfad1862226dfc24a15df3792180302411a7bddbe451c051c5d50a155a8d1cb12e3d5826550f28f5b41666a3e7a3e45255fefe9ffbe6705d1f7ccc,03/20/2014 11:00:00 AM,03/20/2014 11:00:00 AM,0,0,,,,,9.85,1.97,0.00,0.00,11.82,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
fbfff588a8e7b8d75e6cb3104addcbab866f315c,2e9c7e804cd1c5f9c80b2a27d3ef1374d024040573f6d20c2fa3a964f644575010ea23d6d94645c6bddeb881ffc57bca03df900889f89ae4f85c926acc2b9fde,01/04/2015 06:15:00 PM,01/04/2015 06:15:00 PM,420,0,17031330100,17031320100,33,32,7.05,0.00,0.00,1.00,8.05,Cash,Taxi Affiliation Services,41.85934972,-87.61735801,POINT (-87.6173580061 41.859349715),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),34
3965fac7134db6c68cee06403a11bae6728beab9,79196d52c7dadbc76af237acc709a75cf939ec5097d9ec3f649ec13d1f6a7695efe4f316b705ee09a43c7f45db83c5cc3e05e08bea421b9beb81f7131c988418,12/31/2013 03:00:00 PM,12/31/2013 03:15:00 PM,480,0,,,,,6.45,0.00,0.00,0.00,6.45,Cash,Blue Ribbon Taxi Association Inc.,,,,,,,
fd4f8b9c3201e6899f403fba7bbf97a0f1af4e33,3671b00a8d3d78e49e75a0eb9796fbfa1ab2e07b89d7edbd09d6a614648be964da3b392cd8bf9200c4a56f992c0362c9f4f41fa328e6b3c4bda589bda7c90b0c,12/08/2014 10:45:00 AM,12/08/2014 11:30:00 AM,2160,18,,,,,37.85,0.00,0.00,2.00,39.85,Cash,,,,,,,,
88e7cc25e2c8e1abf27c5e253634aea5b21f9ff4,85117a4cfcb59957cf46c1508cefa102bcd5bc723fa0b21011c849ef34389b6ee86491079bf4ff7a755397393bd121c8417e1e3ace88db64c3644a39e02ab93c,05/14/2013 07:45:00 PM,05/14/2013 07:45:00 PM,,0,,,,,6.45,1.29,0.00,0.00,7.74,Credit Card,Chicago Elite Cab Corp.,,,,,,,
f96d08b23790567d9bdf10dbfc2d25c16fe0de38,f7753ec5feb07452f927f7e42c1808f1e6c34ee6a48e8db85179310e06759c3c19de2a4e5b769430ad1de96b98f668f23414e6dede866bf68525e1f81a33cb35,12/08/2014 10:45:00 PM,12/08/2014 10:45:00 PM,0,0,,,,,30.25,7.56,0.00,0.00,37.81,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
35204ec678fcc5393749a08277545a12995edd78,463c9be96565a403f99b4eaf25bcca1cfe113ca403b1386c027cee5fc5aaaf50bb04f46312cea3d635a658749f0dcd17411be05174165a6b3189cee70f33d242,06/05/2016 05:00:00 PM,06/05/2016 05:00:00 PM,0,0,,,,,8.25,1.94,0.00,0.00,10.19,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
1e01cbc36bebb913b7124ded4fafb355955a31cb,1b7f37427aade51e0bd14e518b85e935ccc455486d3898c8368321333f18c51f600ad43b558fbc4073f94840fba1d97d76b93a51ba13305e5795b381b70dc2a9,03/23/2013 04:30:00 PM,03/23/2013 04:30:00 PM,0,0,,,,,3.25,0.00,0.00,1.50,4.75,Cash,,,,,,,,
439205e41b55fcee9d1e3e4bc3880ee0bf3853b3,6b13f64954003e46e0831bab52e2593cacb51d69a49be67e8af5b9e10bae302143586ea85471afd0abdcdb892edabea9b28b5fa574c56bd0b6e8616259c29d1b,01/21/2013 05:00:00 AM,01/21/2013 05:00:00 AM,,0,,,,,8.05,2.00,0.00,0.00,10.05,Credit Card,Taxi Affiliation Services,,,,,,,
18ed91ebd6e4d21f6fab740f5f3a5e1a348fe044,69c4b7e48aeb7d9dfcfa3e9756cc580d4f8dc813c324ee692b8f1431a9e0fccd53f73f490bb8d818ed44fdc87aad0e6c16f1f1074392b53e40d1b04cac3b600b,07/03/2017 04:15:00 PM,07/03/2017 04:15:00 PM,360,1,17031839100,17031081700,32,8,6.25,0.00,0.00,0.00,6.25,Cash,Chicago Medallion Management,41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),41.89204214,-87.63186395,POINT (-87.6318639497 41.8920421365),38
1b0547913d6973b9c30a4b494bbc336aedb740ea,d6d809a3a5ee83b42a8236692022d4efdbc51d01138a91485e208795adf0b22254af7e173d5aa2acf133d666e83e7cb62bbfd25ecfef4bbf3341b2d2418bdfd9,06/11/2015 05:30:00 PM,06/11/2015 05:30:00 PM,0,0,,,,,15.65,0.00,0.00,0.00,15.65,Credit Card,T.A.S. - Payment Only,,,,,,,
4569ada93a110a755b9f697582bac3f60b828452,b6b2eb93104dacf89623488242de9177719754aca20a2f38816a6bc66a9cf119eea3d6b0dac4a3fed2ff44e29385356a07536f8735980e40d40e5770ad821719,04/21/2015 03:30:00 PM,04/21/2015 03:30:00 PM,0,0,,,,,8.85,1.77,0.00,0.00,10.62,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
1e3ba2b82c2caeedcaaa6ad22f26c98e23d3a42b,ada989bfa41f39fc358d1087f7f3b471349704629e3e61acb7c17bea728cec9609418133c71fa017942c0d6a4fce046d3743fe36b8d247e9969bb682d89acb39,07/26/2016 12:30:00 PM,07/26/2016 12:30:00 PM,0,0,,,,,8.00,1.88,0.00,0.00,9.88,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
